Program,Service,Activity,Expense/Revenue,Category Name,Sub-Category Name,Commitment item,Amount,Year
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Contracted Services - General,"6,491,674.60",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Contracted Services - Grass Cutting,"52,292.07",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Contracted Services - Lab Equipment,"8,265.37",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Contracted Services - Landscaping,"55,538.80",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Contracted Services - Machinery & Equip,"10,691.89",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Contracted Services - Office Equipment,329.88,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Contracted Services - Salting And Plowin,"27,158.95",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Contracted Services - Security Guard,180.53,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Contracted Services - Tires,790.85,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Contracted Services - Voice Comm Sys,"9,855.05",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Contracted Services - Waste Disposal,165.55,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Contribution To Reserves/Reserve Funds,Contribution To Reserves/Reserve Funds,Contributions To Insurance Reserve Fund,"328,133.62",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Telecommnuncation,Courier Services,283.23,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Other Expenditures,Miscellaneous Expenditures,Credit Card Discounts Etc.,"10,000.00",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Telecommnuncation,Data Channels,"4,366.84",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Salt,De - Icers,"3,904.72",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Benefits,Benefits,Dental Plan,"230,751.25",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Energy,Diesel -Coloured (Unlicensed Equipment),"1,174.32",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Materials,Drainage Material,"2,030.52",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Materials,Electrical Supplies,"1,704.32",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Materials,Emergency Services Supplies,815.67,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Benefits,Benefits,Employment Insurance,"118,463.66",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Materials,Footwear,"10,418.71",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Benefits,Allowances,Fringe Benefits To Be Distributed,"313,603.92",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Salaries,Permanent Salaries,Full Time - Regular Pay Sap,"9,453,357.39",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Energy,Gasoline,186.06,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Equipment,Equipment,General Equipment,"47,981.73",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Materials,General Hardware,"33,188.33",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Medical Supplies,Glasses,15.98,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Other Expenditures,Contributions And Transfers,Grants,"9,000.00",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Construction Materials,Gravel,"25,368.70",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Benefits,Benefits,Group Life Insurance,"64,533.30",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Services,Hazardous Waste Removal,932.21,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Office Supplies,Health & Safety Supplies,"10,520.87",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Energy,Hydro,"95,057.04",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - 311 Customer Service,"101,640.60",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Administration Charges,"31,610.84",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Copying,"3,731.61",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Corp. Info. And Communication Serv,"28,511.40",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Emergency Medical Services,"1,750.00",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Facilities Maintenance Services,"363,906.58",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Fleet Flat Rate Maintenance Charge,"287,001.26",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Fleet Miscellaneous Charges,"132,982.63",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Fleet Short-Term Rentals,"116,006.13",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Information Management Services,"3,660.00",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Legal Services,"43,648.55",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Overhead Chgs To Non-Levy Op,"1,462,847.00",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - PPF&A,"297,289.45",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Parks Services,"28,442.77",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Postage & Courier,"5,050.00",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Printing,"3,628.53",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Solid Waste,"9,998.59",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Transportation Services,"205,720.64",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC- Fleet Fuel Costs,"138,376.59",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC- Rental-City Facilities,"124,846.57",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Telecommnuncation,Internet,108.76,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Materials,Janitorial Supplies,"3,085.44",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Materials,Laboratory Supplies,"27,373.38",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Laundry Services,"1,776.47",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Telecommnuncation,Local Area Network Extension Sev-Hdsl &F,"3,000.00",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Materials,Locks,159.93,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Benefits,Benefits,Long Term Disability,"248,599.61",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Chemicals,Lubricants,"1,463.31",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Commodities,Lumber,855.59,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Equipment,Equipment,M & E - Hand Tools,"12,232.75",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Equipment,Equipment,M & E - Office,485.57,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Equipment,Equipment,M & E - Plant & Garage,105.95,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Equipment,Equipment,M & E - Protective,"4,416.32",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Managed Print Charges,268.03,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Marine Services,620.42,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Food & Beverage,Meal Allow.(Non-Travel),54.38,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Medical Supplies,Medical & Dental Supplies,21.47,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Telecommnuncation,Megalinks,180.54,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Services,Membership Fees,"12,307.00",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,General Travel,Metrage-Operational (Intown),"12,369.58",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Supplies,Miscellaneous Materials & Supplies,"7,359.83",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Parts,Miscellaneous Parts,674.58,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Energy,Natural Gas,"9,918.81",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Telecommnuncation,Network Equipment Including Cabling,199.93,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Benefits,Benefits,Ontario Health Tax,"162,789.52",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Chemicals,Other Chemicals,"11,185.22",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Services,Other Expenses,"497,441.60",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Office Supplies,Other Office Material &Minor Furnishing,664.51,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Services,Other Professional And Technical Service,"16,026.05",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Rentals,Pager/Radio Rentals,357.22,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Materials,Paint Supplies,"3,877.85",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,General Travel,Parking Expenses (Intown),"2,629.29",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Salaries,Part Time Salaries,Part Time - Regular Pay Sap,"2,886.00",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Salaries,Part Time Salaries,Part Time - Shift Bonus Sap,173.94,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Salaries,Part Time Salaries,Part Time - Vacation Pay,173.16,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Parts,Parts - Furniture & Fixtures,0.00,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Parts,Parts - Laboratory Equipment,"2,906.93",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Parts,Parts - Machinery & Equipment,"25,004.96",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Parts,Parts - Marine,558.43,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Parts,Parts - Mobile Equipment,"2,787.01",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Parts,Parts - Unlicensed Equipment,189.10,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Benefits,Benefits,Pension Plan (OMERS),"827,866.28",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Salaries,Permanent Salaries,Permanent - Overtime Sap,"285,884.12",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Salaries,Permanent Salaries,Permanent - Performance Bonus,"4,500.00",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Salaries,Permanent Salaries,Permanent - Shift Bonus Sap,"7,809.46",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Services,Permit & License Fees,"29,874.33",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Pest Control,166.43,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Services,Photo/Video Services,12.69,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Office Supplies,"Photocopy, Fax And Printer Supplies","2,562.05",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Office Supplies,Photographic And Video Supplies,143.51,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Materials,Plumbing Supplies,"103,395.64",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Postage,Postage,144.23,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Chemicals,Powdered Activated Carbon,"2,133.73",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Supplies,Presentation/Promotional Items,18.03,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Services,Printing And Reproduction - Third Party,411.30,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Professtional & Consulting,Professional Services - Audit,274.40,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Professtional & Consulting,Professional Services - Engineering,"58,554.23",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Energy,Propane Gas,"1,409.07",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Materials,Protective Clothing,"23,453.80",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Services,Public Relations/Promotions,64.83,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Materials,Recreational & Educational Supplies,194.32,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Rentals,Rental - Other,"9,810.99",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Rentals,Rental Of Machinery And Equipment,"10,668.92",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Rentals,Rental Of Office Equipment,971.07,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Rentals,Rental Of Prop. (Other Than Office),"2,064.70",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Rentals,Rental Of Vehicles And Equipment,"2,840.78",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Repair & Maintenance,Repairs And Maintenance - Other,"2,124.29",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Materials,Road Materials,"7,262.01",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Construction Materials,Sand,"10,295.80",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Office Supplies,Stationery And Office Supplies,"9,684.21",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Salaries,Permanent Salaries,Statutory Holiday Premium - Permanent,"2,500.01",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Benefits,Benefits,Sundry Benefits,450.08,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Chemicals,Supplies - Gas/Odour Control,"1,010.15",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Services,Tech Serv -Translations & Interpreters,37.97,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Professtional & Consulting,Technical Services - Quality Assurance,"2,785.77",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Salaries,Temporary Salaries,Temporary - Overtime Sap,"2,030.00",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Salaries,Temporary Salaries,Temporary - Shift Bonus Sap,100.00,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Training,Training & Development - External,"30,619.70",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,"Transfer, Haulage And Storage","176,402.68",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Training,Tuition Fees,"1,457.96",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Materials,Uniforms,"6,519.67",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Washes-Licensed Mobile Equip.,221.61,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Energy,Water,"6,256.85",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Equipment,Equipment,Water Hydrant Valves,"17,345.19",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Equipment,Equipment,Water Meters,"3,548.19",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Telecommnuncation,Wireless Devices,"12,648.00",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Advertising & Promotion,486.75,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Supplies,"Banners, Flags & Signs",60.05,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Commodities,Bldg Repairs & Renovation Supplies,815.66,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Office Supplies,Book & Magazine Subscriptions,154.86,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Meetings,Business Meeting Expenses,"1,262.36",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Business Travel,Business Trav - Public Transit,50.62,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Benefits,Benefits,Canada Pension Plan,"86,186.95",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Telecommnuncation,Cellular Telephones,"13,866.38",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Chemicals,Chlorine,51.09,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Benefits,Benefits,Comprehensive Medical,"107,721.99",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Computer Hardware Maint & Support Servs,"2,500.21",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Computer Software Maint & Support Servs,"32,440.10",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Equipment,Computes,Computers - Hardware,"3,112.36",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Equipment,Computes,Computers - Software,"3,478.02",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Construction Materials,Concrete,298.63,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Conference,Conferences/Seminars - Accommodation,15.88,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Conference,Conferences/Seminars - Ground Transpt,0.00,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Conference,Conferences/Seminars - Other Expenses,17.95,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Conference,Conferences/Seminars - Registration Fees,663.66,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Contr Serv - Security Sys Instal & Maint,"3,070.81",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Contr Services - Licensed Vehicles&Equip,240.00,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Contr Services - Unlicensed Mobile Equip,104.35,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Contracted Service - Doors &Door Closure,64.96,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Contracted Services - Buildings,114.84,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Contracted Services - Cable Tv,66.23,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Contracted Services - Control Systems,"5,000.00",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Contracted Services - Cranes,"6,643.30",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Contracted Services - Electrical,"3,643.30",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Contracted Services - Elevating Devices,529.12,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Contracted Services - Fencing,166.55,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Contracted Services - Fire Alarm System,81.11,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Contracted Services - General,"149,836.01",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Contracted Services - Heating & Air Cond,200.00,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Contracted Services - Lab Equipment,454.34,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Contracted Services - Machinery & Equip,"8,008.04",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Contracted Services - Office Equipment,109.96,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Contracted Services - Tires,0.00,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Contracted Services - Waste Disposal,190.72,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Telecommnuncation,Courier Services,69.98,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Telecommnuncation,Data Channels,"7,575.27",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Salt,De - Icers,649.93,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Benefits,Benefits,Dental Plan,"54,695.45",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Energy,Diesel -Coloured (Unlicensed Equipment),391.44,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Materials,Electrical Supplies,"65,490.98",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Materials,Emergency Services Supplies,271.90,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Benefits,Benefits,Employment Insurance,"26,526.50",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Materials,Footwear,"3,136.80",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Benefits,Allowances,Fringe Benefits To Be Distributed,0.00,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Salaries,Permanent Salaries,Full Time - Regular Pay Sap,"2,092,163.95",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Equipment,Furn & Fixtures,Furnishings,0.00,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Energy,Gasoline,27.46,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Equipment,Equipment,General Equipment,"6,698.28",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Materials,General Hardware,"20,624.04",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Medical Supplies,Glasses,0.00,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Other Expenditures,Contributions And Transfers,Grants,"3,000.00",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Construction Materials,Gravel,0.00,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Benefits,Benefits,Group Life Insurance,"16,018.86",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Services,Hazardous Waste Removal,26.01,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Office Supplies,Health & Safety Supplies,"5,656.00",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Energy,Hydro,"258,510.00",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Copying,556.07,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Fleet Flat Rate Maintenance Charge,"18,789.99",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Fleet Miscellaneous Charges,0.00,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Parks Services,"1,959,826.33",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Printing,176.50,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Solid Waste,"3,742.68",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Telecom & Network Services,"12,547.82",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Transportation Services,183.70,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - User Hardware & Operational System,"50,908.40",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC- Fleet Fuel Costs,"16,851.88",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Materials,Janitorial Supplies,729.33,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Materials,Laboratory Supplies,856.48,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Laundry Services,218.60,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Telecommnuncation,Local Area Network Extension Sev-Hdsl &F,"61,093.64",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Materials,Locks,53.31,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Benefits,Benefits,Long Term Disability,"56,566.29",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Chemicals,Lubricants,181.05,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Commodities,Lumber,"1,226.16",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Equipment,Equipment,M & E - Hand Tools,"2,493.70",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Equipment,Equipment,M & E - Photographic,11.85,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Equipment,Equipment,M & E - Protective,"1,110.37",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Managed Print Charges,"2,138.54",
